date,satFinal,snd,tempD,rh,sw,lwin,ws,Pa,tempS,sdn,emi,z,albedo
2003-03-22,-4.782476731,0.0,-21.904797,22.28393412,307.9166667,147.2718633,3.146722138,57604.10995,-0.286638469,0,0.92,0.001,0.17
2003-03-23,-4.484461136,0.0,-24.62532425,17.28672898,313.6367188,142.7382271,1.815225095,57791.19949,0.396779686,0,0.92,0.001,0.17
2003-03-24,-0.829721779,0.0,-14.6546685,36.68803644,303.2265625,205.4098333,4.28395918,57396.53625,0.952073842,0,0.92,0.001,0.17
2003-03-25,-0.769968487,0.0,-8.667914325,54.27054787,300.9335938,182.9277671,3.458492763,57355.28717,1.152322441,0,0.92,0.001,0.17
2003-03-26,-1.665998906,0.0,-10.04271395,55.42513943,298.8789063,199.0423367,2.08586055,57449.8497,1.762780815,0,0.92,0.001,0.17
2003-03-27,-1.894232243,0.0,-11.86250413,46.49290085,300.8424479,173.3143654,1.765543833,57728.29514,1.294541985,0,0.92,0.001,0.17
2003-03-28,-1.816572666,0.0,-14.08855515,37.75518847,317.4700521,161.9911754,1.486667708,57731.27136,1.622670794,0,0.92,0.001,0.17
2003-03-29,0.22487402,0.0,-13.51950973,34.6537261,318.9778646,184.7224658,1.285935052,57283.58307,2.674005151,0,0.92,0.001,0.17
2003-03-30,-1.492536992,0.0,-7.802356925,60.78514099,253.1484375,224.9065892,2.914485127,57004.36172,2.168992698,0,0.92,0.001,0.17
2003-03-31,-1.32118842,0.0,-12.66616338,39.71761847,307.4270833,177.0299883,3.197071403,57051.18484,2.027661949,0,0.92,0.001,0.17
2003-04-01,-1.381990835,0.0,-12.799231,39.70254707,310.8138021,184.63456,2.446150064,56975.76218,1.18604436,0,0.92,0.001,0.17
2003-04-02,-1.596258586,0.0,-14.676094,32.45782375,308.0455729,175.6196488,6.156511068,57005.99518,0.890340477,0,0.92,0.001,0.17
2003-04-03,-0.788702488,0.0,-14.88830963,31.68037844,313.7213542,183.5126679,2.433345169,57116.28113,1.658170372,0,0.92,0.001,0.17
2003-04-04,0.400807887,0.0,-11.56501795,39.4952178,309.046875,191.1697029,3.122005105,57355.23987,1.957849175,0,0.92,0.001,0.17
2003-04-05,0.513944149,0.0,-11.0890825,40.94881392,304.9817708,191.06017,4.244594723,57279.76837,3.199891686,0,0.92,0.001,0.17
2003-04-06,-0.961866856,0.0,-21.33734575,17.9754262,332.9876302,174.0397429,3.012756243,57562.08801,2.94587481,0,0.92,0.001,0.17
2003-04-07,0.585626155,0.0,-17.86042988,20.44905376,331.8417967,173.3704992,3.374867409,57628.62625,4.390359521,0,0.92,0.001,0.17
2003-04-08,-0.791876316,0.0,-19.0386915,22.47573066,332.3880208,165.1449592,1.78739918,57572.82791,4.534299493,0,0.92,0.001,0.17
2003-04-09,-0.982340336,0.0,-16.3656355,28.75157833,331.0677081,199.0375779,4.583809197,57391.34827,4.147817254,0,0.92,0.001,0.17
2003-04-10,0.482209712,0.0,-14.10372013,29.34719419,325.5833354,177.502885,3.318368271,57414.10828,4.021966577,0,0.92,0.001,0.17
2003-04-11,1.305871516,0.0,-14.71854888,28.88662243,332.7272117,180.8739733,4.171464615,57338.03406,5.008947015,0,0.92,0.001,0.17
2003-04-12,-0.983255833,0.0,-10.94444165,45.86407185,333.6419271,190.9398738,5.233440667,57296.73309,5.052468896,0,0.92,0.001,0.17
2003-04-13,-2.529226728,0.0,-16.93353205,31.62373161,343.9648438,162.9507596,4.604891621,57645.24841,2.695047051,0,0.92,0.001,0.17
2003-04-14,0.253827691,0.0,-19.53425575,19.86831927,344.2923177,171.0788454,2.096540526,57646.26923,4.885553002,0,0.92,0.001,0.17
2003-04-15,0.819360256,0.0,-8.7316678,50.00526047,308.5800767,231.9830021,2.825425863,57448.82278,6.506051689,0,0.92,0.001,0.17
2003-04-16,2.552838945,0.0,-7.641500875,50.43349648,319.6692719,226.0348175,3.634849131,57326.06812,6.35363546,0,0.92,0.001,0.17
2003-04-17,0.956887752,0.0,-10.0304195,42.70399094,325.9459638,187.1909904,3.979060918,57475.02365,4.975907922,0,0.92,0.001,0.17
2003-04-18,2.317338616,0.0,-13.84085825,30.33068633,345.9941438,186.0123946,2.160965711,57627.78244,6.993459374,0,0.92,0.001,0.17
2003-04-19,5.830709219,0.0,-8.5296339,37.37751627,335.422526,228.5100329,3.337403566,57308.50983,8.972608358,0,0.92,0.001,0.17
