date,QE,QH,RTS0,Lstar
2000-01-01,2.43624262999670,-3.64010559761482,-27.893312591191943,-327.804111523745
2000-01-02,1.66600518643394,-5.35507555648292,-31.73067094215955,-154.024634412941
2000-01-03,1.18337807631130,-4.11708656056908,-33.43772220356965,-86.4872804563771
2000-01-04,0.442492156284824,-10.3458398432540,-33.421985577456525,-5.73685012062970
2000-01-05,0.250891616210315,-10.2593193291455,-33.689438539114434,-3.13805366840924
2000-01-06,0.694540235230463,-7.09683606283625,-35.434146703105114,-34.3912768495818
2000-01-07,0.547991288647345,-8.62184037301677,-36.89991536489708,-21.0514908866541
2000-01-08,0.568111375198770,-7.13575920880157,-38.20587100451846,-33.4239969440850
2000-01-09,0.262825471460868,-10.7363704286099,-36.83068766788401,-4.55151059681514
2000-01-10,0.688524023142556,-5.31351197924732,-36.546241194294794,-46.1686105730354
2000-01-11,1.06596513808594,-0.328575924185770,-36.26935348520519,-2073.68099313591
2000-01-12,1.04178203388585,1.42310963271530,-37.38436867372923,352.699077261119
2000-01-13,0.962206339683644,0.504195689619337,-39.22884700251012,1462.88500346357
2000-01-14,1.65409991973184,-4.73443114965630,-35.067172414386846,-540.913837823681
2000-01-15,1.43514636609383,-16.4933020433782,-35.855509917899695,-202.548585063967
2000-01-16,1.19333878260362,-11.3697506066355,-37.52139745997036,-229.565413387037
2000-01-17,0.863204633347732,-7.57574072019088,-39.86662321344019,-144.648163042264
2000-01-18,0.668168067181497,-6.58468386004461,-41.563613958465396,-104.089263648867
2000-01-19,0.541945410579816,-4.84882609265924,-43.703009801122505,-146.747598981783
2000-01-20,0.547370880709902,-6.27643642783278,-43.47984707296541,-118.517289772116
2000-01-21,0.794841586238372,-3.12045474053139,-41.573236452872976,-355.659275971708
2000-01-22,2.29867121195581,4.98316178810455,-32.93404626694945,501.617367043207
2000-01-23,6.37271913894034,6.58591847931893,-21.539594676304745,973.940627098710
2000-01-24,7.45836390104329,-5.91745287087178,-18.67539093791953,-1996.24162348321
2000-01-25,4.41611534581696,-10.7055740069209,-23.111475037993415,-468.875577110881
2000-01-26,1.93612693797645,-13.5298306624873,-28.88210870265027,-131.760350981335
2000-01-27,1.90620358840679,-8.22738825718261,-29.291520032722673,-166.115458678397
2000-01-28,3.63129042512406,-15.8834348011296,-26.67691338830852,-422.552320451427
2000-01-29,6.55498945344482,-7.45136826725138,-22.683104279668413,-2270.75230368441
2000-01-30,5.47716548699805,-8.63198201304931,-21.677329408811715,-788.980633459222
2000-01-31,5.10975740477643,-3.43708877041081,-22.361327323772514,-1473.28220547321
2000-02-01,4.30319096583964,-4.22607269347009,-23.186656865812978,-695.494506983886
2000-02-02,7.55337021496219,2.15186272092615,-20.005008449098654,4145.09060149146
2000-02-03,7.35728933805544,-17.7859010826432,-20.765747744926756,-479.537497722021
2000-02-04,5.96194462125284,-11.5911017491508,-21.74408246677683,-445.085516397328
2000-02-05,3.79516988761555,-11.0193782683800,-24.64032139067794,-265.509721114079
2000-02-06,2.63476823852787,-23.6833502082900,-27.568740001843537,-96.6227193257961
2000-02-07,1.66688521381541,-14.4886490568915,-31.517315120565712,-77.6010853630789
2000-02-08,1.26156498333998,-5.52137129229004,-33.29855722547586,-62.7288551909357
2000-02-09,1.51604645283784,0.447616115014171,-30.917930133892526,567.795803581858
2000-02-10,1.62645348164671,1.40856196035338,-29.041084198234785,229.568888799498
2000-02-11,1.54456408054132,1.57444670395989,-29.421022391044886,139.963752797938
2000-02-12,2.06377247857472,2.78032881548233,-28.086468799852213,107.707854691787
2000-02-13,1.78572620537083,0.0938062334116694,-27.04320499821239,681.841129312131
2000-02-14,0.967826883574816,-5.82960217887785,-30.28245212463267,-28.5060329188465
2000-02-15,1.55899499247934,-5.74128138009155,-29.69601025120852,-104.872085897653
2000-02-16,1.38101821179137,-0.00930620384860958,-31.91924791979801,2922.52304565927
2000-02-17,0.963781719114650,1.69266076799204,-33.67170046553096,28.3835159994059
2000-02-18,0.880878305112721,-1.24274524255861,-31.346583908534228,-36.9496006012227
2000-02-19,1.93391404980214,-3.27333551006768,-29.78634313049355,-280.657367249247
2000-02-20,1.71205140950568,-3.51759548139671,-30.34849449017176,-186.958906986677
2000-02-21,1.14081611966605,-3.75483777260433,-32.65906249414468,-88.3616595200564
2000-02-22,1.36545737673980,-3.79969493955014,-32.893189580384444,-167.364812058046
2000-02-23,1.13088980971063,-1.54385356664488,-33.16482174830867,-174.357333174597
2000-02-24,0.857971915529628,-1.85216386651200,-34.93308826813154,-96.8022102284118
2000-02-25,0.557882394803710,-0.312863563378642,-37.01505707838814,-211.539764365165
2000-02-26,0.769995603328483,4.15512651660902,-37.626281230840846,38.7999417477445
2000-02-27,1.13047841568724,9.55551866819678,-37.44785375336318,44.7247133155129
2000-02-28,1.16713036398448,9.16920340785282,-35.92000622177318,34.9380393487375
2000-02-29,0.798690180928708,5.50192303425024,-35.05043746118341,9.21190690002408
2000-03-01,0.861144283283156,13.5081120102416,-38.392602610522744,4.69486399686704
2000-03-02,1.04621804439795,15.8406967534397,-38.05332688029537,6.47102640399304
2000-03-03,0.857661755806145,9.97721240906344,-34.83181634395251,2.25442612892898
2000-03-04,0.848693746083357,8.28936349184096,-34.40694070945702,1.38840898133255
2000-03-05,1.48082350627309,12.4175702861835,-35.42557491397935,7.76305084924583
2000-03-06,0.634450243641117,8.20225210164267,-32.1283736854046,0.237527025375774
2000-03-07,0.161131533970926,2.57160034479097,-28.314812718566742,-0.0492298205791172
2000-03-08,1.97578890110327,23.3824750532151,-28.02962214788434,2.06567944651211
